"","iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","new_people_vaccinated_smoothed","new_people_vaccinated_smoothed_per_hundred","stringency_index","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","population","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million"
"602","KOR","Asia","한국",2022-12-27,28859713,87517,67009.571,31951,69,57.429,556967.345,1689.002,1293.226,616.626,1.332,1.108,1,592,11.425,NA,NA,NA,NA,1335,25.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44863613,44444063,NA,NA,NA,NA,86.58,85.77,NA,NA,196,0,11.11,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"603","OWID_AFR",NA,"아프리카",2022-12-28,12465700,501,682.143,257436,2,2.571,8737.212,0.351,0.478,180.437,0.001,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741653270,478556877,392896735,64154213,33090,32507,51.98,33.54,27.54,4.5,23,18660,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1426736614,NA,NA,NA,NA
"604","OWID_ASI",NA,"아시아",2022-12-28,202536172,346471,285798.571,1515004,634,509.143,42897.633,73.383,60.533,320.881,0.134,0.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8909030031,3650285848,3406627189,1744905193,1951844,2517366,188.7,77.31,72.15,36.96,533,54178,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4721383370,NA,NA,NA,NA
"605","OWID_EUR",NA,"유럽",2022-12-28,244559998,110210,110492.286,1999051,562,598.286,328353.163,147.971,148.35,2683.982,0.755,0.803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1359494276,521802201,498566094,353960436,78829,122094,182.53,70.06,66.94,47.52,164,10666,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744807803,NA,NA,NA,NA
"606","OWID_NAM",NA,"북미",2022-12-28,119058050,121269,64289.571,1550776,1027,386.286,198323.102,202.006,107.092,2583.233,1.711,0.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1132543997,457708782,393094565,246884281,266832,178277,188.66,76.24,65.48,41.13,297,30697,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600323657,NA,NA,NA,NA
"607","OWID_OCE",NA,"오세아니아",2022-12-28,13585929,2755,18691.429,22122,24,36.286,301649.043,61.169,415.007,491.176,0.533,0.806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80645902,28908523,27867437,23827247,3824,4064,179.06,64.19,61.87,52.9,90,240,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45038860,NA,NA,NA,NA
"608","OWID_SAM",NA,"남미",2022-12-28,66647237,55332,53638.714,1340757,408,218.857,152574.845,126.671,122.795,3069.381,0.934,0.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,943526068,373735498,338188558,244284614,155727,111642,216,85.56,77.42,55.92,256,7650,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436816679,NA,NA,NA,NA
"609","KOR","Asia","한국",2022-12-28,28931140,71427,66392.857,32027,76,59.429,558345.824,1378.479,1281.324,618.093,1.467,1.147,1,587,11.329,NA,NA,471,9.09,1339,25.842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44863874,44444365,NA,NA,NA,NA,86.58,85.77,NA,NA,199,0,11.11,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"610","OWID_AFR",NA,"아프리카",2022-12-29,12466042,342,615.714,257436,0,2.571,8737.452,0.24,0.432,180.437,0,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741653270,478556877,392896735,64154213,33090,33090,51.98,33.54,27.54,4.5,23,19834,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1426736614,NA,NA,NA,NA
"611","OWID_ASI",NA,"아시아",2022-12-29,202857704,321532,288035.571,1515655,651,533,42965.734,68.101,61.007,321.019,0.138,0.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8910604184,3650331108,3406694845,1745269018,1724291,2279327,188.73,77.31,72.15,36.97,483,53831,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4721383370,NA,NA,NA,NA
"612","OWID_EUR",NA,"유럽",2022-12-29,244697605,137607,102437.714,1999876,825,577.714,328537.918,184.755,137.536,2685.09,1.108,0.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1359566375,521805268,498569179,354027615,81108,118409,182.54,70.06,66.94,47.53,159,11244,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744807803,NA,NA,NA,NA
"613","OWID_NAM",NA,"북미",2022-12-29,119167160,109110,64598,1551743,973,430.429,198504.854,181.752,107.605,2584.844,1.621,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1132820070,457745511,393116075,246900935,271418,165191,188.7,76.25,65.48,41.13,275,24332,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600323657,NA,NA,NA,NA
"614","OWID_OCE",NA,"오세아니아",2022-12-29,13625922,39993,12808.714,22185,63,22.429,302537.009,887.967,284.393,492.575,1.399,0.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80646732,28908555,27867481,23828001,3793,3503,179.06,64.19,61.87,52.91,78,237,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45038860,NA,NA,NA,NA
"615","OWID_SAM",NA,"남미",2022-12-29,66708739,61502,52353.857,1341035,278,218.286,152715.641,140.796,119.853,3070.018,0.636,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,943653805,373742255,338197523,244396651,131923,110112,216.03,85.56,77.42,55.95,252,7509,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436816679,NA,NA,NA,NA
"616","KOR","Asia","한국",2022-12-29,28996347,65207,65969.857,32095,68,60.143,559604.262,1258.438,1273.161,619.406,1.312,1.161,0.99,590,11.386,NA,NA,NA,NA,1368,26.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44864123,44444649,NA,NA,NA,NA,86.58,85.77,NA,NA,204,0,11.11,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"617","OWID_AFR",NA,"아프리카",2022-12-30,12467382,1340,691.429,257439,3,3,8738.391,0.939,0.485,180.439,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741653270,478556877,392896735,64154213,33090,33090,51.98,33.54,27.54,4.5,23,19834,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1426736614,NA,NA,NA,NA
"618","OWID_ASI",NA,"아시아",2022-12-30,203134147,276443,286315.714,1516194,539,535.714,43024.286,58.551,60.642,321.133,0.114,0.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8911892141,3650360207,3406724699,1745412614,1497755,1932505,188.76,77.32,72.16,36.97,409,50135,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4721383370,NA,NA,NA,NA
"619","OWID_EUR",NA,"유럽",2022-12-30,244903116,205511,92835.857,2001170,1294,532.429,328813.843,275.925,124.644,2686.827,1.737,0.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1359626292,521806955,498571029,354084224,69017,119139,182.55,70.06,66.94,47.54,160,11669,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744807803,NA,NA,NA,NA
"620","OWID_NAM",NA,"북미",2022-12-30,119209336,42176,63336,1551962,219,411.286,198575.11,70.255,105.503,2585.209,0.365,0.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133049244,457778666,393135704,246918665,245200,174909,188.74,76.26,65.49,41.13,291,25174,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600323657,NA,NA,NA,NA
"621","OWID_OCE",NA,"오세아니아",2022-12-30,13630998,5076,12533.286,22210,25,22.143,302649.712,112.703,278.277,493.13,0.555,0.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80647550,28908590,27867532,23828733,3781,3405,179.06,64.19,61.87,52.91,76,236,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45038860,NA,NA,NA,NA
"622","OWID_SAM",NA,"남미",2022-12-30,66758018,49279,56517.714,1341207,172,236.429,152828.455,112.814,129.385,3070.412,0.394,0.541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,943686825,373744440,338200248,244424891,47671,108783,216.04,85.56,77.42,55.96,249,7463,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436816679,NA,NA,NA,NA
"623","KOR","Asia","한국",2022-12-30,29059273,62926,65523.714,32156,61,58.857,560818.679,1214.417,1264.551,620.583,1.177,1.136,0.99,562,10.846,NA,NA,NA,NA,1398,26.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44864453,44445041,NA,NA,NA,NA,86.58,85.78,NA,NA,211,0,11.11,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"624","OWID_AFR",NA,"아프리카",2022-12-31,12467671,289,647.714,257439,0,3,8738.593,0.203,0.454,180.439,0,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741653270,478556877,392896735,64154213,33090,33090,51.98,33.54,27.54,4.5,23,19834,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1426736614,NA,NA,NA,NA
"625","OWID_ASI",NA,"아시아",2022-12-31,203365736,231589,278694.714,1516703,509,535.571,43073.337,49.051,59.028,321.241,0.108,0.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8912652262,3650370319,3406743094,1745574755,1084165,1725743,188.77,77.32,72.16,36.97,366,48563,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4721383370,NA,NA,NA,NA
"626","OWID_EUR",NA,"유럽",2022-12-31,244917298,14182,92361.857,2001310,140,536.857,328832.884,19.041,124.008,2687.015,0.188,0.721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1359671410,521817846,498590623,354098786,21511,121146,182.55,70.06,66.94,47.54,163,12054,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744807803,NA,NA,NA,NA
"627","OWID_NAM",NA,"북미",2022-12-31,119218432,9096,60097.286,1551985,23,387.286,198590.261,15.152,100.108,2585.247,0.038,0.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133110520,457787390,393140218,246929133,77302,178290,188.75,76.26,65.49,41.13,297,25479,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600323657,NA,NA,NA,NA
"628","OWID_OCE",NA,"오세아니아",2022-12-31,13632440,1442,12415.286,22210,0,22.143,302681.729,32.017,275.657,493.13,0,0.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80647805,28908607,27867546,23828957,3218,3393,179.06,64.19,61.87,52.91,75,237,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45038860,NA,NA,NA,NA
"629","OWID_SAM",NA,"남미",2022-12-31,66767130,9112,56676.571,1341262,55,240.714,152849.315,20.86,129.749,3070.538,0.126,0.551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,943691456,373745706,338201855,244427462,20010,100417,216.04,85.56,77.42,55.96,230,6259,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436816679,NA,NA,NA,NA
"630","KOR","Asia","한국",2022-12-31,29116800,57527,65392.143,32219,63,61.286,561928.9,1110.221,1262.011,621.799,1.216,1.183,0.98,557,10.75,NA,NA,NA,NA,1360,26.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44864569,44445156,NA,NA,NA,NA,86.58,85.78,NA,NA,210,0,11.11,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"631","OWID_AFR",NA,"아프리카",2023-01-01,12468185,514,669.286,257440,1,3,8738.954,0.36,0.469,180.44,0.001,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741653270,478556877,392896735,64154213,33090,33090,51.98,33.54,27.54,4.5,23,19834,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1426736614,NA,NA,NA,NA
"632","OWID_ASI",NA,"아시아",2023-01-01,203655618,289882,288019,1517422,719,559.429,43134.734,61.398,61.003,321.394,0.152,0.118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8913114514,3650374431,3406751862,1745630131,792526,1603687,188.78,77.32,72.16,36.97,340,47483,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4721383370,NA,NA,NA,NA
"633","OWID_EUR",NA,"유럽",2023-01-01,244926670,9372,91844.429,2001388,78,537.571,328845.467,12.583,123.313,2687.12,0.105,0.722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1359673471,521818490,498591292,354100032,4697,121314,182.55,70.06,66.94,47.54,163,12290,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744807803,NA,NA,NA,NA
"634","OWID_NAM",NA,"북미",2023-01-01,119223196,4764,60326.857,1551988,3,386.714,198598.197,7.936,100.491,2585.252,0.005,0.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133121280,457789358,393140997,246932739,26786,179947,188.75,76.26,65.49,41.13,300,25574,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600323657,NA,NA,NA,NA
"635","OWID_OCE",NA,"오세아니아",2023-01-01,13633714,1274,12365.714,22210,0,22.143,302710.015,28.287,274.557,493.13,0,0.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80647835,28908608,27867547,23828985,2993,3397,179.06,64.19,61.87,52.91,75,237,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45038860,NA,NA,NA,NA
"636","OWID_SAM",NA,"남미",2023-01-01,66774098,6968,56405.143,1341301,39,232.571,152865.266,15.952,129.128,3070.627,0.089,0.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,943692782,373745832,338201979,244428538,17060,98193,216.04,85.56,77.42,55.96,225,5922,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436816679,NA,NA,NA,NA
"637","KOR","Asia","한국",2023-01-01,29139535,22735,64990.714,32272,53,62.857,562367.666,438.766,1254.264,622.822,1.023,1.213,0.97,636,12.274,NA,NA,NA,NA,1351,26.073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44864569,44445157,NA,NA,NA,NA,86.58,85.78,NA,NA,210,0,NA,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"638","OWID_AFR",NA,"아프리카",2023-01-02,12468419,234,583.857,257440,0,1.857,8739.118,0.164,0.409,180.44,0,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741858669,478762276,393102134,64154213,33090,33090,52,33.56,27.55,4.5,23,19834,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1426736614,NA,NA,NA,NA
"639","OWID_ASI",NA,"아시아",2023-01-02,203860411,204793,287850.571,1517870,448,564.714,43178.11,43.376,60.967,321.488,0.095,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8920445894,3651368842,3408065845,1750191038,7657270,2378622,188.94,77.34,72.18,37.07,504,188301,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4721383370,NA,NA,NA,NA
"640","OWID_EUR",NA,"유럽",2023-01-02,245017547,90877,97187,2002005,617,608.857,328967.481,122.014,130.486,2687.948,0.828,0.817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1359715557,521819767,498592716,354139790,43903,124197,182.56,70.06,66.94,47.55,167,12578,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744807803,NA,NA,NA,NA
"641","OWID_NAM",NA,"북미",2023-01-02,119231576,8380,59384.714,1551998,10,382.143,198612.156,13.959,98.921,2585.269,0.017,0.637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133179693,457800982,393146822,246935780,72143,173569,188.76,76.26,65.49,41.13,289,24462,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600323657,NA,NA,NA,NA
"642","OWID_OCE",NA,"오세아니아",2023-01-02,13633765,51,12103,22210,0,22.143,302711.148,1.132,268.723,493.13,0,0.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80647962,28908610,27867558,23829099,3090,3401,179.06,64.19,61.87,52.91,76,237,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45038860,NA,NA,NA,NA
"643","OWID_SAM",NA,"남미",2023-01-02,66890482,116384,48339.143,1341503,202,205.286,153131.703,266.437,110.662,3071.089,0.462,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,943784961,373748425,338204840,244515263,146290,99495,216.06,85.56,77.42,55.98,228,6473,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436816679,NA,NA,NA,NA
"644","KOR","Asia","한국",2023-01-02,29220591,81056,64056.429,32301,29,59.857,563931.976,1564.31,1236.233,623.381,0.56,1.155,0.95,637,12.294,NA,NA,NA,NA,1361,26.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44864780,44445424,NA,NA,NA,NA,86.59,85.78,NA,NA,203,0,NA,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"645","OWID_AFR",NA,"아프리카",2023-01-03,12471078,2659,839.857,257543,103,15.571,8740.981,1.864,0.589,180.512,0.072,0.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,742002914,478780827,393118820,64201066,14417,14417,52.01,33.56,27.55,4.5,10,1161,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1426736614,NA,NA,NA,NA
"646","OWID_ASI",NA,"아시아",2023-01-03,204081827,221416,270303.714,1518306,436,562.286,43225.007,46.896,57.251,321.581,0.092,0.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8921805038,3651376592,3408079160,1750871561,1222672,2253338,188.97,77.34,72.18,37.08,477,191853,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4721383370,NA,NA,NA,NA
"647","OWID_EUR",NA,"유럽",2023-01-03,245103142,85595,93336.286,2002964,959,639.286,329082.404,114.922,125.316,2689.236,1.288,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1359803824,521823913,498596876,354222339,90126,55587,182.57,70.06,66.94,47.56,75,4190,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744807803,NA,NA,NA,NA
"648","OWID_NAM",NA,"북미",2023-01-03,119351293,119717,59216,1552514,516,395.857,198811.577,199.421,98.64,2586.128,0.86,0.659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133277946,457812317,393168034,246951251,49265,144136,188.78,76.26,65.49,41.14,240,20211,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600323657,NA,NA,NA,NA
"649","OWID_OCE",NA,"오세아니아",2023-01-03,13659103,25338,10847,22240,30,20.286,303273.729,562.581,240.836,493.796,0.666,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80648191,28908617,27867574,23829305,3192,3413,179.06,64.19,61.87,52.91,76,237,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45038860,NA,NA,NA,NA
"650","OWID_SAM",NA,"남미",2023-01-03,66894503,4021,43228.286,1341544,41,170.714,153140.908,9.205,98.962,3071.183,0.094,0.391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944006187,373763521,338227731,244698647,164707,97628,216.11,85.57,77.43,56.02,223,6143,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436816679,NA,NA,NA,NA
"651","KOR","Asia","한국",2023-01-03,29299166,78575,62779,32355,54,57.714,565448.405,1516.429,1211.58,624.423,1.042,1.114,NA,620,11.965,NA,NA,NA,NA,1320,25.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44865022,44445675,NA,NA,NA,NA,86.59,85.78,NA,NA,201,0,NA,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"652","OWID_AFR",NA,"아프리카",2023-01-04,12471543,465,834.714,257545,2,15.571,8741.307,0.326,0.585,180.513,0.001,0.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,742002914,478780827,393118820,64201066,4788,4788,52.01,33.56,27.55,4.5,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1426736614,NA,NA,NA,NA
"653","OWID_ASI",NA,"아시아",2023-01-04,204313566,231739,253913.429,1518711,405,529.571,43274.089,49.083,53.779,321.667,0.086,0.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8927302142,3651923876,3410555777,1752597370,1349621,2144572,189.08,77.35,72.24,37.12,454,195406,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4721383370,NA,NA,NA,NA
"654","OWID_EUR",NA,"유럽",2023-01-04,245166894,63752,86699.429,2003505,541,636.286,329167.999,85.595,116.405,2689.962,0.726,0.854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1359894648,521830606,498599469,354303677,81830,56018,182.58,70.06,66.94,47.57,75,3684,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744807803,NA,NA,NA,NA
"655","OWID_NAM",NA,"북미",2023-01-04,119558142,206849,71441.714,1553814,1300,434.857,199156.14,344.562,119.005,2588.294,2.165,0.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133302601,457814067,393169522,246965562,41947,30677,188.78,76.26,65.49,41.14,51,3591,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600323657,NA,NA,NA,NA
"656","OWID_OCE",NA,"오세아니아",2023-01-04,13660780,1677,10693,22270,30,21.143,303310.963,37.235,237.417,494.462,0.666,0.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80669598,28914360,27873169,23839260,4026,3442,179.11,64.2,61.89,52.93,76,237,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45038860,NA,NA,NA,NA
"657","OWID_SAM",NA,"남미",2023-01-04,66958396,64922,44598.286,1342040,496,183.286,153287.178,148.625,102.098,3072.319,1.135,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944138804,373769542,338234930,244818083,152318,97139,216.14,85.57,77.43,56.05,222,6200,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436816679,NA,NA,NA,NA
